ISO2;country_name;longitude;latitude;fraction
FI;Finland;21.25;60.75;0.04
FI;Finland;21.25;60.85;0.37
FI;Finland;21.25;60.95;0.26
FI;Finland;21.25;61.05;0.00
FI;Finland;21.25;61.95;0.01
FI;Finland;21.25;62.05;0.02
FI;Finland;21.25;62.15;0.01
FI;Finland;21.25;62.25;0.00
FI;Finland;21.25;62.35;0.24
FI;Finland;21.25;62.45;0.88
FI;Finland;21.25;62.55;1.00
FI;Finland;21.25;62.65;0.98
FI;Finland;21.25;62.75;1.00
FI;Finland;21.25;62.85;0.59
FI;Finland;21.25;62.95;0.09
FI;Finland;21.25;63.05;0.02
FI;Finland;21.25;63.15;0.29
FI;Finland;21.25;63.25;0.57
FI;Finland;21.25;63.35;0.37
FI;Finland;21.25;68.75;0.06
FI;Finland;21.25;68.85;0.94
FI;Finland;21.25;68.95;1.00
FI;Finland;21.25;69.05;1.00
FI;Finland;21.25;69.15;1.00
FI;Finland;21.25;69.25;0.98
FI;Finland;21.25;69.35;0.05
FI;Finland;21.35;59.75;0.04
FI;Finland;21.35;59.85;0.01
FI;Finland;21.35;59.95;0.07
FI;Finland;21.35;60.05;0.03
FI;Finland;21.35;60.15;0.12
FI;Finland;21.35;60.25;0.37
FI;Finland;21.35;60.35;0.21
FI;Finland;21.35;60.45;0.10
FI;Finland;21.35;60.55;0.56
FI;Finland;21.35;60.65;0.30
FI;Finland;21.35;60.75;0.25
FI;Finland;21.35;60.85;0.47
FI;Finland;21.35;60.95;0.68
FI;Finland;21.35;61.05;0.48
FI;Finland;21.35;61.15;0.10
FI;Finland;21.35;61.25;0.03
FI;Finland;21.35;61.45;0.02
FI;Finland;21.35;61.65;0.01
FI;Finland;21.35;61.85;0.01
FI;Finland;21.35;61.95;0.34
FI;Finland;21.35;62.05;0.88
FI;Finland;21.35;62.15;0.49
FI;Finland;21.35;62.25;0.27
FI;Finland;21.35;62.35;0.71
FI;Finland;21.35;62.45;1.00
FI;Finland;21.35;62.55;1.00
FI;Finland;21.35;62.65;1.00
FI;Finland;21.35;62.75;1.00
FI;Finland;21.35;62.85;0.79
FI;Finland;21.35;62.95;0.04
FI;Finland;21.35;63.05;0.12
FI;Finland;21.35;63.15;0.20
FI;Finland;21.35;63.25;0.56
FI;Finland;21.35;63.35;0.58
FI;Finland;21.35;68.75;0.41
FI;Finland;21.35;68.85;1.00
FI;Finland;21.35;68.95;1.00
FI;Finland;21.35;69.05;1.00
FI;Finland;21.35;69.15;1.00
FI;Finland;21.35;69.25;1.00
FI;Finland;21.35;69.35;0.04
FI;Finland;21.45;59.75;0.01
FI;Finland;21.45;59.85;0.02
FI;Finland;21.45;59.95;0.03
FI;Finland;21.45;60.15;0.20
FI;Finland;21.45;60.25;0.35
FI;Finland;21.45;60.35;0.13
FI;Finland;21.45;60.45;0.13
FI;Finland;21.45;60.55;0.62
FI;Finland;21.45;60.65;0.79
FI;Finland;21.45;60.75;0.75
FI;Finland;21.45;60.85;1.00
FI;Finland;21.45;60.95;0.82
FI;Finland;21.45;61.05;0.79
FI;Finland;21.45;61.15;0.45
FI;Finland;21.45;61.25;0.17
FI;Finland;21.45;61.35;0.06
FI;Finland;21.45;61.45;0.07
FI;Finland;21.45;61.55;0.07
FI;Finland;21.45;61.65;0.17
FI;Finland;21.45;61.75;0.07
FI;Finland;21.45;61.85;0.23
FI;Finland;21.45;61.95;0.83
FI;Finland;21.45;62.05;1.00
FI;Finland;21.45;62.15;0.99
FI;Finland;21.45;62.25;0.95
FI;Finland;21.45;62.35;1.00
FI;Finland;21.45;62.45;1.00
FI;Finland;21.45;62.55;1.00
FI;Finland;21.45;62.65;1.00
FI;Finland;21.45;62.75;1.00
FI;Finland;21.45;62.85;0.95
FI;Finland;21.45;62.95;0.48
FI;Finland;21.45;63.05;0.34
FI;Finland;21.45;63.15;0.03
FI;Finland;21.45;63.25;0.30
FI;Finland;21.45;63.35;0.02
FI;Finland;21.45;68.65;0.15
FI;Finland;21.45;68.75;0.93
FI;Finland;21.45;68.85;1.00
FI;Finland;21.45;68.95;1.00
FI;Finland;21.45;69.05;1.00
