ISO2;country_name;longitude;latitude;fraction
ES;Spain;-8.05;42.65;1
ES;Spain;-8.05;42.75;1
ES;Spain;-8.05;42.85;1
ES;Spain;-8.05;42.95;1
ES;Spain;-8.05;43.05;1
ES;Spain;-8.05;43.15;1
ES;Spain;-8.05;43.25;1
ES;Spain;-8.05;43.35;1
ES;Spain;-8.05;43.45;1
ES;Spain;-8.05;43.55;1
ES;Spain;-8.05;43.65;0.83
ES;Spain;-8.05;43.75;0.06
ES;Spain;-7.95;41.85;0.23
ES;Spain;-7.95;41.95;0.97
ES;Spain;-7.95;42.05;1
ES;Spain;-7.95;42.15;1
ES;Spain;-7.95;42.25;1
ES;Spain;-7.95;42.35;1
ES;Spain;-7.95;42.45;1
ES;Spain;-7.95;42.55;1
ES;Spain;-7.95;42.65;1
ES;Spain;-7.95;42.75;1
ES;Spain;-7.95;42.85;1
ES;Spain;-7.95;42.95;1
ES;Spain;-7.95;43.05;1
ES;Spain;-7.95;43.15;1
ES;Spain;-7.95;43.25;1
ES;Spain;-7.95;43.35;1
ES;Spain;-7.95;43.45;1
ES;Spain;-7.95;43.55;1
ES;Spain;-7.95;43.65;1
ES;Spain;-7.95;43.75;0.34
ES;Spain;-7.85;41.85;0.26
ES;Spain;-7.85;41.95;0.96
ES;Spain;-7.85;42.05;1
ES;Spain;-7.85;42.15;1
ES;Spain;-7.85;42.25;1
ES;Spain;-7.85;42.35;1
ES;Spain;-7.85;42.45;1
ES;Spain;-7.85;42.55;1
ES;Spain;-7.85;42.65;1
ES;Spain;-7.85;42.75;1
ES;Spain;-7.85;42.85;1
ES;Spain;-7.85;42.95;1
ES;Spain;-7.85;43.05;1
ES;Spain;-7.85;43.15;1
ES;Spain;-7.85;43.25;1
ES;Spain;-7.85;43.35;1
ES;Spain;-7.85;43.45;1
ES;Spain;-7.85;43.55;1
ES;Spain;-7.85;43.65;0.92
ES;Spain;-7.85;43.75;0.31
ES;Spain;-7.75;41.85;0.06
ES;Spain;-7.75;41.95;0.99
ES;Spain;-7.75;42.05;1
ES;Spain;-7.75;42.15;1
ES;Spain;-7.75;42.25;1
ES;Spain;-7.75;42.35;1
ES;Spain;-7.75;42.45;1
ES;Spain;-7.75;42.55;1
ES;Spain;-7.75;42.65;1
ES;Spain;-7.75;42.75;1
ES;Spain;-7.75;42.85;1
ES;Spain;-7.75;42.95;1
ES;Spain;-7.75;43.05;1
ES;Spain;-7.75;43.15;1
ES;Spain;-7.75;43.25;1
ES;Spain;-7.75;43.35;1
ES;Spain;-7.75;43.45;1
ES;Spain;-7.75;43.55;1
ES;Spain;-7.75;43.65;1
ES;Spain;-7.75;43.75;0.46
ES;Spain;-7.65;41.85;0.16
ES;Spain;-7.65;41.95;0.99
ES;Spain;-7.65;42.05;1
ES;Spain;-7.65;42.15;1
ES;Spain;-7.65;42.25;1
ES;Spain;-7.65;42.35;1
ES;Spain;-7.65;42.45;1
ES;Spain;-7.65;42.55;1
ES;Spain;-7.65;42.65;1
ES;Spain;-7.65;42.75;1
ES;Spain;-7.65;42.85;1
ES;Spain;-7.65;42.95;1
ES;Spain;-7.65;43.05;1
ES;Spain;-7.65;43.15;1
ES;Spain;-7.65;43.25;1
ES;Spain;-7.65;43.35;1
ES;Spain;-7.65;43.45;1
ES;Spain;-7.65;43.55;1
ES;Spain;-7.65;43.65;0.97
ES;Spain;-7.65;43.75;0.41
ES;Spain;-7.55;37.55;0.08
ES;Spain;-7.55;37.65;0
ES;Spain;-7.55;39.55;0
ES;Spain;-7.55;39.65;0.14
ES;Spain;-7.55;41.85;0.6
ES;Spain;-7.55;41.95;1
ES;Spain;-7.55;42.05;1
ES;Spain;-7.55;42.15;1
ES;Spain;-7.55;42.25;1
ES;Spain;-7.55;42.35;1
ES;Spain;-7.55;42.45;1
ES;Spain;-7.55;42.55;1
ES;Spain;-7.55;42.65;1
ES;Spain;-7.55;42.75;1
ES;Spain;-7.55;42.85;1
ES;Spain;-7.55;42.95;1
ES;Spain;-7.55;43.05;1
ES;Spain;-7.55;43.15;1
ES;Spain;-7.55;43.25;1
ES;Spain;-7.55;43.35;1
ES;Spain;-7.55;43.45;1
ES;Spain;-7.55;43.55;1
ES;Spain;-7.55;43.65;0.96
ES;Spain;-7.55;43.75;0.2
ES;Spain;-7.45;37.15;0.02
ES;Spain;-7.45;37.25;0.24
ES;Spain;-7.45;37.35;0.4
ES;Spain;-7.45;37.45;0.62
ES;Spain;-7.45;37.55;0.97
ES;Spain;-7.45;37.65;0.63
ES;Spain;-7.45;37.75;0.18
ES;Spain;-7.45;39.55;0.43
ES;Spain;-7.45;39.65;0.58
ES;Spain;-7.45;41.85;0.54
ES;Spain;-7.45;41.95;1
ES;Spain;-7.45;42.05;1
ES;Spain;-7.45;42.15;1
ES;Spain;-7.45;42.25;1
ES;Spain;-7.45;42.35;1
ES;Spain;-7.45;42.45;1
ES;Spain;-7.45;42.55;1
ES;Spain;-7.45;42.65;1
ES;Spain;-7.45;42.75;1
ES;Spain;-7.45;42.85;1
ES;Spain;-7.45;42.95;1
ES;Spain;-7.45;43.05;1
ES;Spain;-7.45;43.15;1
ES;Spain;-7.45;43.25;1
ES;Spain;-7.45;43.35;1
ES;Spain;-7.45;43.45;1
ES;Spain;-7.45;43.55;1
ES;Spain;-7.45;43.65;0.96
ES;Spain;-7.45;43.75;0.08
ES;Spain;-7.35;37.15;0.17
ES;Spain;-7.35;37.25;0.99
ES;Spain;-7.35;37.35;1
ES;Spain;-7.35;37.45;1
ES;Spain;-7.35;37.55;1
ES;Spain;-7.35;37.65;1
ES;Spain;-7.35;37.75;0.92
ES;Spain;-7.35;37.85;0.1
ES;Spain;-7.35;38.45;0.1
ES;Spain;-7.35;38.55;0.03
ES;Spain;-7.35;39.35;0.08
ES;Spain;-7.35;39.45;0.2
ES;Spain;-7.35;39.55;0.97
ES;Spain;-7.35;39.65;0.47
ES;Spain;-7.35;41.85;0.56
ES;Spain;-7.35;41.95;1
ES;Spain;-7.35;42.05;1
