ISO2;country_name;longitude;latitude;fraction
NL;Netherlands;5.05;53.25;0.12
NL;Netherlands;5.05;53.35;0.03
NL;Netherlands;5.15;51.35;0.68
NL;Netherlands;5.15;51.45;1.00
NL;Netherlands;5.15;51.55;1.00
NL;Netherlands;5.15;51.65;1.00
NL;Netherlands;5.15;51.75;1.00
NL;Netherlands;5.15;51.85;1.00
NL;Netherlands;5.15;51.95;1.00
NL;Netherlands;5.15;52.05;1.00
NL;Netherlands;5.15;52.15;1.00
NL;Netherlands;5.15;52.25;1.00
NL;Netherlands;5.15;52.35;1.00
NL;Netherlands;5.15;52.45;1.00
NL;Netherlands;5.15;52.55;1.00
NL;Netherlands;5.15;52.65;1.00
NL;Netherlands;5.15;52.75;1.00
NL;Netherlands;5.15;52.85;1.00
NL;Netherlands;5.15;52.95;0.88
NL;Netherlands;5.15;53.05;0.03
NL;Netherlands;5.15;53.25;0.06
NL;Netherlands;5.15;53.35;0.14
NL;Netherlands;5.25;51.25;0.23
NL;Netherlands;5.25;51.35;0.92
NL;Netherlands;5.25;51.45;1.00
NL;Netherlands;5.25;51.55;1.00
NL;Netherlands;5.25;51.65;1.00
NL;Netherlands;5.25;51.75;1.00
NL;Netherlands;5.25;51.85;1.00
NL;Netherlands;5.25;51.95;1.00
NL;Netherlands;5.25;52.05;1.00
NL;Netherlands;5.25;52.15;1.00
NL;Netherlands;5.25;52.25;1.00
NL;Netherlands;5.25;52.35;1.00
NL;Netherlands;5.25;52.45;1.00
NL;Netherlands;5.25;52.55;1.00
NL;Netherlands;5.25;52.65;1.00
NL;Netherlands;5.25;52.75;1.00
NL;Netherlands;5.25;52.85;1.00
NL;Netherlands;5.25;52.95;1.00
NL;Netherlands;5.25;53.05;0.44
NL;Netherlands;5.25;53.25;0.01
NL;Netherlands;5.25;53.35;0.33
NL;Netherlands;5.25;53.45;0.04
NL;Netherlands;5.35;51.25;0.33
NL;Netherlands;5.35;51.35;1.00
NL;Netherlands;5.35;51.45;1.00
NL;Netherlands;5.35;51.55;1.00
NL;Netherlands;5.35;51.65;1.00
NL;Netherlands;5.35;51.75;1.00
NL;Netherlands;5.35;51.85;1.00
NL;Netherlands;5.35;51.95;1.00
NL;Netherlands;5.35;52.05;1.00
NL;Netherlands;5.35;52.15;1.00
NL;Netherlands;5.35;52.25;1.00
NL;Netherlands;5.35;52.35;1.00
NL;Netherlands;5.35;52.45;1.00
NL;Netherlands;5.35;52.55;1.00
NL;Netherlands;5.35;52.65;1.00
NL;Netherlands;5.35;52.75;1.00
NL;Netherlands;5.35;52.85;1.00
NL;Netherlands;5.35;52.95;1.00
NL;Netherlands;5.35;53.05;0.82
NL;Netherlands;5.35;53.15;0.02
NL;Netherlands;5.35;53.35;0.13
NL;Netherlands;5.35;53.45;0.18
NL;Netherlands;5.45;51.25;0.22
NL;Netherlands;5.45;51.35;1.00
NL;Netherlands;5.45;51.45;1.00
NL;Netherlands;5.45;51.55;1.00
NL;Netherlands;5.45;51.65;1.00
NL;Netherlands;5.45;51.75;1.00
NL;Netherlands;5.45;51.85;1.00
NL;Netherlands;5.45;51.95;1.00
NL;Netherlands;5.45;52.05;1.00
NL;Netherlands;5.45;52.15;1.00
NL;Netherlands;5.45;52.25;1.00
NL;Netherlands;5.45;52.35;1.00
NL;Netherlands;5.45;52.45;1.00
NL;Netherlands;5.45;52.55;1.00
NL;Netherlands;5.45;52.65;1.00
NL;Netherlands;5.45;52.75;1.00
NL;Netherlands;5.45;52.85;1.00
NL;Netherlands;5.45;52.95;1.00
NL;Netherlands;5.45;53.05;1.00
NL;Netherlands;5.45;53.15;0.87
NL;Netherlands;5.45;53.25;0.19
NL;Netherlands;5.45;53.45;0.28
NL;Netherlands;5.55;51.25;0.46
NL;Netherlands;5.55;51.35;1.00
NL;Netherlands;5.55;51.45;1.00
NL;Netherlands;5.55;51.55;1.00
NL;Netherlands;5.55;51.65;1.00
NL;Netherlands;5.55;51.75;1.00
NL;Netherlands;5.55;51.85;1.00
NL;Netherlands;5.55;51.95;1.00
