Lon	Lat	WDP
22.75	57.25	0.015886313
23.25	57.25	0.014910369
23.75	57.25	0.01405863
24.25	57.25	0.01443978
24.75	57.25	0.015560181
25.25	57.25	0.017247967
25.75	57.25	0.016864281
26.25	57.25	0.016216271
26.75	57.25	0.016607422
27.25	57.25	0.017229198
27.75	57.25	0.017313258
-6.25	56.75	0.01826399
-5.75	56.75	0.026149056
-5.25	56.75	0.030560816
-4.75	56.75	0.029371185
-4.25	56.75	0.027301698
-3.75	56.75	0.027026662
-3.25	56.75	0.026729796
-2.75	56.75	0.025415435
8.25	56.75	0.02570552
8.75	56.75	0.024483325
9.25	56.75	0.025896741
9.75	56.75	0.026845719
10.25	56.75	0.026975551
10.75	56.75	0.025575575
12.75	56.75	0.027694699
13.25	56.75	0.026422803
13.75	56.75	0.02380001
14.25	56.75	0.02186393
14.75	56.75	0.021727998
15.25	56.75	0.020656356
15.75	56.75	0.019533092
16.25	56.75	0.019691105
16.75	56.75	0.02839848
21.25	56.75	0.026286434
21.75	56.75	0.018995624
22.25	56.75	0.014991806
22.75	56.75	0.014818974
23.25	56.75	0.014392186
23.75	56.75	0.013702523
24.25	56.75	0.014378496
24.75	56.75	0.015866094
25.25	56.75	0.016364613
25.75	56.75	0.016411595
26.25	56.75	0.016308436
26.75	56.75	0.016142637
27.25	56.75	0.016911009
27.75	56.75	0.016812462
28.25	56.75	0.016235383
-5.75	56.25	0.02191843
-5.25	56.25	0.028456668
-4.75	56.25	0.030225004
-4.25	56.25	0.027925357
-3.75	56.25	0.026711222
-3.25	56.25	0.026273783
-2.75	56.25	0.028775955
8.25	56.25	0.026964875
8.75	56.25	0.028314851
9.25	56.25	0.02607106
9.75	56.25	0.025619448
10.25	56.25	0.025799331
10.75	56.25	0.025383248
12.25	56.25	0.025336832
12.75	56.25	0.027120834
13.25	56.25	0.027265094
13.75	56.25	0.026843196
14.25	56.25	0.026421705
14.75	56.25	0.025835797
15.25	56.25	0.025557678
15.75	56.25	0.026801432
16.25	56.25	0.027461495
20.75	56.25	0.026487967
21.25	56.25	0.023888236
21.75	56.25	0.018703453
22.25	56.25	0.01560762
22.75	56.25	0.014629824
23.25	56.25	0.013631517
23.75	56.25	0.01262283
24.25	56.25	0.012195412
24.75	56.25	0.012083375
25.25	56.25	0.010505701
25.75	56.25	0.010793171
26.25	56.25	0.012431338
26.75	56.25	0.01431869
27.25	56.25	0.016216388
27.75	56.25	0.016339854
28.25	56.25	0.015679869
-6.25	55.75	0.02619229
-5.25	55.75	0.02742103
-4.75	55.75	0.029919845
-4.25	55.75	0.029428505
-3.75	55.75	0.029990269
-3.25	55.75	0.029881161
-2.75	55.75	0.029501964
-2.25	55.75	0.028766082
-1.75	55.75	0.02846853
8.25	55.75	0.02960764
8.75	55.75	0.028557395
9.25	55.75	0.025698738
9.75	55.75	0.025385479
10.25	55.75	0.025165474
10.75	55.75	0.0249368
11.25	55.75	0.025269103
11.75	55.75	0.025214684
12.25	55.75	0.025739228
13.25	55.75	0.027450537
13.75	55.75	0.02697226
14.25	55.75	0.026446721
20.75	55.75	0.025113445
21.25	55.75	0.022196029
21.75	55.75	0.02059988
22.25	55.75	0.018212928
22.75	55.75	0.015281774
23.25	55.75	0.013645869
23.75	55.75	0.012448912
24.25	55.75	0.011608667
24.75	55.75	0.012015181
25.25	55.75	0.012385172
25.75	55.75	0.012888892
26.25	55.75	0.012896771
26.75	55.75	0.012956249
27.25	55.75	0.013855021
27.75	55.75	0.014123455
28.25	55.75	0.013741486
28.75	55.75	0.013957005
29.25	55.75	0.01456839
29.75	55.75	0.015293677
30.25	55.75	0.015287039
30.75	55.75	0.013696527
-8.25	55.25	0.01884556
-7.75	55.25	0.025290007
-7.25	55.25	0.028235441
-6.75	55.25	0.030471107
-6.25	55.25	0.02878477
-4.75	55.25	0.029570478
-4.25	55.25	0.02968597
-3.75	55.25	0.028891246
-3.25	55.25	0.028036719
-2.75	55.25	0.028806725
-2.25	55.25	0.02855458
-1.75	55.25	0.027246148
8.75	55.25	0.027351416
9.25	55.25	0.026394954
9.75	55.25	0.02591645
10.25	55.25	0.025417726
10.75	55.25	0.025473764
11.25	55.25	0.02578924
11.75	55.25	0.025955391
12.25	55.25	0.025937336
21.25	55.25	0.022892664
21.75	55.25	0.019820958
22.25	55.25	0.01846256
22.75	55.25	0.016533326
23.25	55.25	0.014566862
23.75	55.25	0.012600315
24.25	55.25	0.01250439
24.75	55.25	0.013573488
25.25	55.25	0.01487539
25.75	55.25	0.015544895
26.25	55.25	0.016076502
26.75	55.25	0.015984821
27.25	55.25	0.016083956
27.75	55.25	0.015213988
28.25	55.25	0.015853376
28.75	55.25	0.015464696
29.25	55.25	0.014193264
29.75	55.25	0.014315887
30.25	55.25	0.015161853
30.75	55.25	0.016079585
-8.75	54.75	0.019497165
-8.25	54.75	0.025823117
-7.75	54.75	0.028501503
-7.25	54.75	0.027432917
-6.75	54.75	0.027465888
-6.25	54.75	0.02809401
-5.75	54.75	0.027639544
-4.75	54.75	0.030584898
-4.25	54.75	0.030197788
-3.75	54.75	0.03014711
-3.25	54.75	0.028985992
-2.75	54.75	0.029154897
-2.25	54.75	0.028728658
-1.75	54.75	0.026311203
-1.25	54.75	0.02818557
-0.75	54.75	0.02818557
8.75	54.75	0.02737521
9.25	54.75	0.02680762
9.75	54.75	0.025670725
10.25	54.75	0.025855608
10.75	54.75	0.02581678
11.25	54.75	0.02711358
11.75	54.75	0.02561727
13.25	54.75	0.025781875
13.75	54.75	0.02569261
16.75	54.75	0.026123862
17.25	54.75	0.026777314
17.75	54.75	0.02697462
18.25	54.75	0.027094127
19.75	54.75	0.02697063
20.25	54.75	0.02337879
20.75	54.75	0.017564998
21.25	54.75	0.019815403
21.75	54.75	0.015619649
22.25	54.75	0.014037692
22.75	54.75	0.014041946
23.25	54.75	0.014286406
23.75	54.75	0.016026861
24.25	54.75	0.017483863
24.75	54.75	0.018425919
25.25	54.75	0.019103366
25.75	54.75	0.019802566
26.25	54.75	0.019891072
26.75	54.75	0.019312513
27.25	54.75	0.018256274
27.75	54.75	0.017709444
28.25	54.75	0.017235894
28.75	54.75	0.01569589
29.25	54.75	0.016172268
29.75	54.75	0.017168309
30.25	54.75	0.016895274
30.75	54.75	0.017400848
-9.75	54.25	0.021453491
-9.25	54.25	0.028061355
-8.75	54.25	0.029250291
-8.25	54.25	0.028752154
-7.75	54.25	0.026423148
-7.25	54.25	0.025618289
-6.75	54.25	0.025962969
-6.25	54.25	0.026612241
-5.75	54.25	0.027515761
-3.25	54.25	0.028964781
-2.75	54.25	0.030385725
-2.25	54.25	0.030426553
-1.75	54.25	0.027928875
-1.25	54.25	0.02698185
-0.75	54.25	0.028028407
-0.25	54.25	0.028704215
9.25	54.25	0.025831938
9.75	54.25	0.027143624
10.25	54.25	0.027805483
10.75	54.25	0.027176878
11.25	54.25	0.026968954
11.75	54.25	0.026263806
12.25	54.25	0.027330427
12.75	54.25	0.02724303
13.25	54.25	0.026814078
13.75	54.25	0.02747696
14.75	54.25	0.028377195
15.25	54.25	0.028214227
15.75	54.25	0.026896348
16.25	54.25	0.02626158
16.75	54.25	0.026209367
17.25	54.25	0.024549241
17.75	54.25	0.02356927
18.25	54.25	0.023566886
18.75	54.25	0.01895011
19.25	54.25	0.01736018
19.75	54.25	0.017676536
20.25	54.25	0.016984901
20.75	54.25	0.015918785
21.25	54.25	0.015940309
21.75	54.25	0.016001882
22.25	54.25	0.016888804
22.75	54.25	0.01842081
23.25	54.25	0.01923625
23.75	54.25	0.019897694
24.25	54.25	0.0204432
24.75	54.25	0.02076853
25.25	54.25	0.021237163
25.75	54.25	0.021462368
26.25	54.25	0.02153062
26.75	54.25	0.021867931
27.25	54.25	0.021798507
27.75	54.25	0.021487141
28.25	54.25	0.020586214
28.75	54.25	0.019577605
29.25	54.25	0.020104216
29.75	54.25	0.020514267
30.25	54.25	0.020856002
30.75	54.25	0.02083989
31.25	54.25	0.020453263
31.75	54.25	0.019161433
-9.75	53.75	0.024997385
-9.25	53.75	0.029198133
-8.75	53.75	0.026043257
-8.25	53.75	0.025695066
-7.75	53.75	0.025853778
-7.25	53.75	0.026003642
-6.75	53.75	0.025677807
-6.25	53.75	0.025646669
-3.25	53.75	0.029210906
-2.75	53.75	0.028621475
-2.25	53.75	0.028973591
-1.75	53.75	0.028222234
-1.25	53.75	0.026596945
-0.75	53.75	0.026730185
-0.25	53.75	0.027846118
7.25	53.75	0.026904785
7.75	53.75	0.026530821
8.25	53.75	0.026648376
8.75	53.75	0.027161476
9.25	53.75	0.02798954
9.75	53.75	0.028318482
10.25	53.75	0.02768446
10.75	53.75	0.027423236
11.25	53.75	0.027517262
11.75	53.75	0.027632759
12.25	53.75	0.02731899
12.75	53.75	0.02577377
13.25	53.75	0.023843911
13.75	53.75	0.023493134
14.25	53.75	0.022898282
14.75	53.75	0.025014889
15.25	53.75	0.023824886
15.75	53.75	0.021253905
16.25	53.75	0.019970743
16.75	53.75	0.019328013
17.25	53.75	0.018858011
17.75	53.75	0.019118696
18.25	53.75	0.01952968
18.75	53.75	0.020390051
19.25	53.75	0.02116823
19.75	53.75	0.020522914
20.25	53.75	0.020115275
20.75	53.75	0.020536075
21.25	53.75	0.021257045
21.75	53.75	0.020865299
22.25	53.75	0.020766252
22.75	53.75	0.020678073
23.25	53.75	0.020676876
23.75	53.75	0.020476315
24.25	53.75	0.02048014
24.75	53.75	0.020765243
25.25	53.75	0.020979839
25.75	53.75	0.020836003
26.25	53.75	0.020758108
26.75	53.75	0.022360744
27.25	53.75	0.022226899
27.75	53.75	0.021632589
28.25	53.75	0.020853721
28.75	53.75	0.020415295
29.25	53.75	0.01998141
29.75	53.75	0.019960266
30.25	53.75	0.019700086
30.75	53.75	0.019413654
31.25	53.75	0.018589577
31.75	53.75	0.01698959
32.25	53.75	0.01608539
-9.75	53.25	0.027134435
-9.25	53.25	0.02997888
-8.75	53.25	0.027410052
-8.25	53.25	0.025608552
-7.75	53.25	0.025801605
-7.25	53.25	0.024728436
-6.75	53.25	0.025336656
-6.25	53.25	0.027425274
-4.75	53.25	0.02560775
-4.25	53.25	0.029634336
-3.75	53.25	0.029404803
-3.25	53.25	0.026677377
-2.75	53.25	0.025909686
-2.25	53.25	0.026658654
-1.75	53.25	0.027979465
-1.25	53.25	0.027105137
-0.75	53.25	0.026874055
-0.25	53.25	0.027309226
0.25	53.25	0.027719738
5.75	53.25	0.030380318
6.25	53.25	0.027883193
6.75	53.25	0.025916175
7.25	53.25	0.026651394
7.75	53.25	0.02721693
8.25	53.25	0.027744914
8.75	53.25	0.027337678
9.25	53.25	0.028008414
9.75	53.25	0.028275754
10.25	53.25	0.027525452
10.75	53.25	0.025616228
11.25	53.25	0.024020642
11.75	53.25	0.023125716
12.25	53.25	0.023527584
12.75	53.25	0.022554064
13.25	53.25	0.022000875
13.75	53.25	0.021307003
14.25	53.25	0.019873873
14.75	53.25	0.018753671
15.25	53.25	0.018151794
15.75	53.25	0.01689571
16.25	53.25	0.016423382
16.75	53.25	0.016436304
17.25	53.25	0.016316893
17.75	53.25	0.017475917
18.25	53.25	0.018901232
18.75	53.25	0.019969612
19.25	53.25	0.019823165
19.75	53.25	0.020242035
20.25	53.25	0.020744629
20.75	53.25	0.021258019
21.25	53.25	0.020941256
21.75	53.25	0.020783804
22.25	53.25	0.021060204
22.75	53.25	0.021643048
23.25	53.25	0.022256694
23.75	53.25	0.022076652
24.25	53.25	0.022092967
24.75	53.25	0.02194196
25.25	53.25	0.022245251
25.75	53.25	0.02297015
26.25	53.25	0.022730176
26.75	53.25	0.022683018
27.25	53.25	0.02231921
27.75	53.25	0.021562349
28.25	53.25	0.020892939
28.75	53.25	0.02063835
29.25	53.25	0.019602872
29.75	53.25	0.018318259
30.25	53.25	0.017626837
30.75	53.25	0.017089572
31.25	53.25	0.016620047
31.75	53.25	0.015469626
32.25	53.25	0.015347444
32.75	53.25	0.01486722
-10.25	52.75	0.03067628
-9.75	52.75	0.029746384
-9.25	52.75	0.028381342
-8.75	52.75	0.026450692
-8.25	52.75	0.026109015
-7.75	52.75	0.026065032
-7.25	52.75	0.025611393
-6.75	52.75	0.025907303
-6.25	52.75	0.028292579
-4.25	52.75	0.029666966
-3.75	52.75	0.028835084
-3.25	52.75	0.027118362
-2.75	52.75	0.025626038
-2.25	52.75	0.025342372
-1.75	52.75	0.02651479
-1.25	52.75	0.027183485
-0.75	52.75	0.027428087
-0.25	52.75	0.0270985
0.25	52.75	0.027002266
0.75	52.75	0.027491532
1.25	52.75	0.026871544
1.75	52.75	0.028927863
4.75	52.75	0.030471726
5.25	52.75	0.029906644
5.75	52.75	0.025887199
6.25	52.75	0.025352206
6.75	52.75	0.026297448
7.25	52.75	0.027175397
7.75	52.75	0.027929504
8.25	52.75	0.027853056
8.75	52.75	0.027301266
9.25	52.75	0.027094657
9.75	52.75	0.02667345
10.25	52.75	0.026028517
10.75	52.75	0.025392443
11.25	52.75	0.024451011
11.75	52.75	0.022579583
12.25	52.75	0.021049191
12.75	52.75	0.020743055
13.25	52.75	0.020406925
13.75	52.75	0.019198842
14.25	52.75	0.018075953
14.75	52.75	0.01730252
15.25	52.75	0.017010524
15.75	52.75	0.0157805
16.25	52.75	0.015729884
16.75	52.75	0.015276171
17.25	52.75	0.015528587
17.75	52.75	0.015806796
18.25	52.75	0.015512718
18.75	52.75	0.017308575
19.25	52.75	0.01856314
19.75	52.75	0.019017628
20.25	52.75	0.01938483
20.75	52.75	0.019916588
21.25	52.75	0.019795024
21.75	52.75	0.019406453
22.25	52.75	0.019384225
22.75	52.75	0.019195166
23.25	52.75	0.019552994
23.75	52.75	0.019918831
24.25	52.75	0.02007053
24.75	52.75	0.021129806
25.25	52.75	0.021160736
25.75	52.75	0.021291433
26.25	52.75	0.021009725
26.75	52.75	0.020369244
27.25	52.75	0.01950868
27.75	52.75	0.018987654
28.25	52.75	0.018871544
28.75	52.75	0.018535636
29.25	52.75	0.017803192
29.75	52.75	0.01668341
30.25	52.75	0.016049312
30.75	52.75	0.015207084
31.25	52.75	0.014820332
-10.25	52.25	0.029988783
-9.75	52.25	0.028117713
-9.25	52.25	0.026372295
-8.75	52.25	0.026136986
-8.25	52.25	0.026372801
-7.75	52.25	0.026908088
-7.25	52.25	0.02710418
-6.75	52.25	0.028873736
-6.25	52.25	0.02943376
-4.75	52.25	0.03016482
-4.25	52.25	0.028671333
-3.75	52.25	0.028774732
-3.25	52.25	0.02671945
-2.75	52.25	0.02614495
-2.25	52.25	0.025806756
-1.75	52.25	0.026443128
-1.25	52.25	0.027078525
-0.75	52.25	0.027053016
-0.25	52.25	0.026606136
0.25	52.25	0.026214742
0.75	52.25	0.025983627
1.25	52.25	0.027482335
1.75	52.25	0.02892884
4.25	52.25	0.02959444
4.75	52.25	0.027758237
5.25	52.25	0.025400688
5.75	52.25	0.025133524
6.25	52.25	0.02681323
6.75	52.25	0.027846396
7.25	52.25	0.02802683
7.75	52.25	0.028002102
8.25	52.25	0.027642738
8.75	52.25	0.027512434
9.25	52.25	0.027279384
9.75	52.25	0.027066078
10.25	52.25	0.026786091
10.75	52.25	0.026642632
11.25	52.25	0.02454571
11.75	52.25	0.021272938
12.25	52.25	0.020029765
12.75	52.25	0.02004973
13.25	52.25	0.018803318
13.75	52.25	0.017856298
14.25	52.25	0.017902973
14.75	52.25	0.017900681
15.25	52.25	0.017595717
15.75	52.25	0.017181793
16.25	52.25	0.017396683
16.75	52.25	0.016665368
17.25	52.25	0.016578325
17.75	52.25	0.017209595
18.25	52.25	0.016540041
18.75	52.25	0.015664216
19.25	52.25	0.015411128
19.75	52.25	0.01505471
20.25	52.25	0.015488087
20.75	52.25	0.016985436
21.25	52.25	0.017399922
21.75	52.25	0.016699775
22.25	52.25	0.016883704
22.75	52.25	0.015547751
23.25	52.25	0.015106664
23.75	52.25	0.016208743
24.25	52.25	0.016923043
24.75	52.25	0.017545098
25.25	52.25	0.017700198
25.75	52.25	0.018312124
26.25	52.25	0.01810915
26.75	52.25	0.01713553
27.25	52.25	0.01665781
27.75	52.25	0.016505474
28.25	52.25	0.016927951
28.75	52.25	0.016238659
29.25	52.25	0.015710268
29.75	52.25	0.01435571
30.25	52.25	0.01334582
30.75	52.25	0.012792227
31.25	52.25	0.012875383
31.75	52.25	0.012148315
32.25	52.25	0.012659138
32.75	52.25	0.013062448
33.25	52.25	0.013260219
33.75	52.25	0.013328618
34.25	52.25	0.0140332
-9.75	51.75	0.029838688
-9.25	51.75	0.028723069
-8.75	51.75	0.028323859
-8.25	51.75	0.028198508
-7.75	51.75	0.029047415
-5.25	51.75	0.030422086
-4.75	51.75	0.030417597
-4.25	51.75	0.029876513
-3.75	51.75	0.030159272
-3.25	51.75	0.028657838
-2.75	51.75	0.026168872
-2.25	51.75	0.025850323
-1.75	51.75	0.025724906
-1.25	51.75	0.025606811
-0.75	51.75	0.025711032
-0.25	51.75	0.025561304
0.25	51.75	0.025177872
0.75	51.75	0.026916958
1.25	51.75	0.028945197
4.25	51.75	0.025885166
4.75	51.75	0.025024443
5.25	51.75	0.026591828
5.75	51.75	0.027489399
6.25	51.75	0.027963485
6.75	51.75	0.027891768
7.25	51.75	0.027827248
7.75	51.75	0.027466886
8.25	51.75	0.026828114
8.75	51.75	0.026648489
9.25	51.75	0.028060358
9.75	51.75	0.027765869
10.25	51.75	0.027637873
10.75	51.75	0.027842312
11.25	51.75	0.027732004
11.75	51.75	0.023577251
12.25	51.75	0.021962542
12.75	51.75	0.023285706
13.25	51.75	0.022582027
13.75	51.75	0.022349163
14.25	51.75	0.02175528
14.75	51.75	0.021810287
15.25	51.75	0.02221578
15.75	51.75	0.021566301
16.25	51.75	0.020408293
16.75	51.75	0.018971431
17.25	51.75	0.017627153
17.75	51.75	0.017813143
18.25	51.75	0.017116222
18.75	51.75	0.017458096
19.25	51.75	0.018624673
19.75	51.75	0.017731005
20.25	51.75	0.015645464
20.75	51.75	0.013620456
21.25	51.75	0.012468984
21.75	51.75	0.014013012
22.25	51.75	0.014575942
22.75	51.75	0.014314953
23.25	51.75	0.014073888
23.75	51.75	0.014778345
24.25	51.75	0.015523642
24.75	51.75	0.015716034
25.25	51.75	0.015392693
25.75	51.75	0.01631408
26.25	51.75	0.017685142
26.75	51.75	0.016149699
27.25	51.75	0.014117295
27.75	51.75	0.014687122
28.25	51.75	0.015469464
28.75	51.75	0.015265921
29.25	51.75	0.013736811
29.75	51.75	0.012114526
30.25	51.75	0.011932352
30.75	51.75	0.012271948
31.25	51.75	0.011785463
31.75	51.75	0.01157787
32.25	51.75	0.011866624
32.75	51.75	0.012463655
33.25	51.75	0.012840878
33.75	51.75	0.013666553
34.25	51.75	0.014188848
-4.25	51.25	0.028646274
-3.75	51.25	0.028176978
-3.25	51.25	0.028137443
-2.75	51.25	0.027177422
-2.25	51.25	0.026535279
-1.75	51.25	0.025932402
-1.25	51.25	0.026367527
-0.75	51.25	0.0269979
-0.25	51.25	0.027737371
0.25	51.25	0.028331087
0.75	51.25	0.028940407
1.25	51.25	0.029968733
2.25	51.25	0.028053646
2.75	51.25	0.025151938
3.25	51.25	0.026042473
3.75	51.25	0.026757253
4.25	51.25	0.027054331
4.75	51.25	0.027208874
5.25	51.25	0.027552882
5.75	51.25	0.027477943
6.25	51.25	0.027277137
6.75	51.25	0.027900102
7.25	51.25	0.027845904
7.75	51.25	0.026797219
8.25	51.25	0.025651656
8.75	51.25	0.0266728
9.25	51.25	0.027876127
9.75	51.25	0.028194694
10.25	51.25	0.028375376
10.75	51.25	0.028356314
11.25	51.25	0.028061862
11.75	51.25	0.027214848
12.25	51.25	0.02580892
12.75	51.25	0.026053976
13.25	51.25	0.026157154
13.75	51.25	0.024735397
14.25	51.25	0.023298555
14.75	51.25	0.022922536
15.25	51.25	0.025861532
15.75	51.25	0.026064678
16.25	51.25	0.021906155
16.75	51.25	0.017865178
17.25	51.25	0.01567785
17.75	51.25	0.015409041
18.25	51.25	0.01596058
18.75	51.25	0.017222178
19.25	51.25	0.018539663
19.75	51.25	0.018146385
20.25	51.25	0.017142584
20.75	51.25	0.01577041
21.25	51.25	0.012539155
21.75	51.25	0.010469321
22.25	51.25	0.012156516
22.75	51.25	0.013891894
23.25	51.25	0.014262102
23.75	51.25	0.013923822
24.25	51.25	0.01515299
24.75	51.25	0.014925106
25.25	51.25	0.014039786
25.75	51.25	0.015533506
26.25	51.25	0.01562013
26.75	51.25	0.013784478
27.25	51.25	0.013135062
27.75	51.25	0.01385146
28.25	51.25	0.01449958
28.75	51.25	0.013489198
29.25	51.25	0.012547378
29.75	51.25	0.011904167
30.25	51.25	0.011339247
30.75	51.25	0.011438301
31.25	51.25	0.011387356
31.75	51.25	0.011173492
32.25	51.25	0.011006108
32.75	51.25	0.011020112
33.25	51.25	0.011708388
33.75	51.25	0.012420486
34.25	51.25	0.012816616
34.75	51.25	0.013187905
35.25	51.25	0.01340861
-4.75	50.75	0.029880158
-4.25	50.75	0.029119083
-3.75	50.75	0.028502124
-3.25	50.75	0.027536401
-2.75	50.75	0.027651093
-2.25	50.75	0.028956502
-1.75	50.75	0.028754386
-1.25	50.75	0.029410572
-0.75	50.75	0.02866904
-0.25	50.75	0.028741666
0.25	50.75	0.028960695
1.75	50.75	0.029038788
2.25	50.75	0.025818848
2.75	50.75	0.026434092
3.25	50.75	0.027656185
3.75	50.75	0.02745898
4.25	50.75	0.026944727
4.75	50.75	0.02679354
5.25	50.75	0.026834682
5.75	50.75	0.026364354
6.25	50.75	0.02642563
6.75	50.75	0.02625445
7.25	50.75	0.027634884
7.75	50.75	0.027882226
8.25	50.75	0.027540401
8.75	50.75	0.025149691
9.25	50.75	0.027170569
9.75	50.75	0.028297158
10.25	50.75	0.027969844
10.75	50.75	0.027540761
11.25	50.75	0.028241393
11.75	50.75	0.028132771
12.25	50.75	0.027777979
12.75	50.75	0.026630216
13.25	50.75	0.027411366
13.75	50.75	0.022963948
14.25	50.75	0.016570948
14.75	50.75	0.015974657
15.25	50.75	0.020508618
15.75	50.75	0.023254897
16.25	50.75	0.0239385
16.75	50.75	0.020313724
17.25	50.75	0.015292214
17.75	50.75	0.015815194
18.25	50.75	0.016998328
18.75	50.75	0.017241231
19.25	50.75	0.018020681
19.75	50.75	0.016959517
20.25	50.75	0.016081178
20.75	50.75	0.01569551
21.25	50.75	0.013346235
21.75	50.75	0.011095783
22.25	50.75	0.013715884
22.75	50.75	0.014879963
23.25	50.75	0.014692664
23.75	50.75	0.013875506
24.25	50.75	0.013564715
24.75	50.75	0.013599694
25.25	50.75	0.015179288
25.75	50.75	0.015319716
26.25	50.75	0.013047202
26.75	50.75	0.011284143
27.25	50.75	0.011755497
27.75	50.75	0.011988721
28.25	50.75	0.012666247
28.75	50.75	0.011781635
29.25	50.75	0.010304545
29.75	50.75	0.010286965
30.25	50.75	0.010742997
30.75	50.75	0.011470771
31.25	50.75	0.011097275
31.75	50.75	0.011148876
32.25	50.75	0.011768225
32.75	50.75	0.01191563
33.25	50.75	0.01255348
33.75	50.75	0.013064366
34.25	50.75	0.013000166
34.75	50.75	0.013480565
35.25	50.75	0.013597485
-5.25	50.25	0.030563163
-4.75	50.25	0.029963858
-4.25	50.25	0.029117548
-3.75	50.25	0.030380458
1.25	50.25	0.02578326
1.75	50.25	0.025753307
2.25	50.25	0.026521524
2.75	50.25	0.027191876
3.25	50.25	0.026811166
3.75	50.25	0.026450716
4.25	50.25	0.026306835
4.75	50.25	0.026038844
5.25	50.25	0.026269682
5.75	50.25	0.02661096
6.25	50.25	0.026603579
6.75	50.25	0.026780486
7.25	50.25	0.027563981
7.75	50.25	0.027918209
8.25	50.25	0.025718389
8.75	50.25	0.022377217
9.25	50.25	0.02655404
9.75	50.25	0.027732711
10.25	50.25	0.02637248
10.75	50.25	0.025113439
11.25	50.25	0.026639616
11.75	50.25	0.027311784
12.25	50.25	0.027213794
12.75	50.25	0.026887588
13.25	50.25	0.026622701
13.75	50.25	0.024186828
14.25	50.25	0.020123446
14.75	50.25	0.01779205
15.25	50.25	0.016118552
15.75	50.25	0.015302437
16.25	50.25	0.019169998
16.75	50.25	0.023262472
17.25	50.25	0.022346602
17.75	50.25	0.019198158
18.25	50.25	0.017587402
18.75	50.25	0.015742505
19.25	50.25	0.015903368
19.75	50.25	0.016380817
20.25	50.25	0.014547122
20.75	50.25	0.014275119
21.25	50.25	0.015931697
21.75	50.25	0.01737335
22.25	50.25	0.018561169
22.75	50.25	0.018626291
23.25	50.25	0.018142778
23.75	50.25	0.019019999
24.25	50.25	0.016145414
24.75	50.25	0.014614254
25.25	50.25	0.01379913
25.75	50.25	0.014684885
26.25	50.25	0.013480147
26.75	50.25	0.011395171
27.25	50.25	0.010889626
27.75	50.25	0.010407718
28.25	50.25	0.010782488
28.75	50.25	0.01084331
29.25	50.25	0.010339409
29.75	50.25	0.010070494
30.25	50.25	0.009868267
30.75	50.25	0.010546865
31.25	50.25	0.010801692
31.75	50.25	0.011474121
32.25	50.25	0.012260697
32.75	50.25	0.012679721
33.25	50.25	0.013196448
33.75	50.25	0.013769519
34.25	50.25	0.013594418
34.75	50.25	0.014043145
35.25	50.25	0.01423768
35.75	50.25	0.01431322
36.25	50.25	0.015034907
36.75	50.25	0.015630738
37.25	50.25	0.014623191
37.75	50.25	0.014521738
-1.75	49.75	0.028737733
-1.25	49.75	0.028628903
0.25	49.75	0.026498907
0.75	49.75	0.026593371
1.25	49.75	0.027021093
1.75	49.75	0.027308168
2.25	49.75	0.027335424
2.75	49.75	0.026727002
3.25	49.75	0.026041737
3.75	49.75	0.025811975
4.25	49.75	0.025916075
4.75	49.75	0.026139334
5.25	49.75	0.026848028
5.75	49.75	0.027037303
6.25	49.75	0.027211407
6.75	49.75	0.027475397
7.25	49.75	0.027314391
7.75	49.75	0.02786735
8.25	49.75	0.025249129
8.75	49.75	0.025508449
9.25	49.75	0.028090846
9.75	49.75	0.02766587
10.25	49.75	0.027508339
10.75	49.75	0.025772708
11.25	49.75	0.02547205
11.75	49.75	0.025444596
12.25	49.75	0.025172472
12.75	49.75	0.025623434
13.25	49.75	0.024244616
13.75	49.75	0.025125766
14.25	49.75	0.020429516
14.75	49.75	0.020068087
15.25	49.75	0.020161024
15.75	49.75	0.020586619
16.25	49.75	0.018023766
16.75	49.75	0.015628113
17.25	49.75	0.017790499
17.75	49.75	0.020513442
18.25	49.75	0.018912538
18.75	49.75	0.01761644
19.25	49.75	0.01629735
19.75	49.75	0.014854875
20.25	49.75	0.014901386
20.75	49.75	0.02017324
21.25	49.75	0.02140061
21.75	49.75	0.022628051
22.25	49.75	0.022195628
22.75	49.75	0.019326374
23.25	49.75	0.016720822
23.75	49.75	0.015411648
24.25	49.75	0.013092586
24.75	49.75	0.013242
25.25	49.75	0.015413267
25.75	49.75	0.015869858
26.25	49.75	0.014026576
26.75	49.75	0.01286048
27.25	49.75	0.01114219
27.75	49.75	0.009851886
28.25	49.75	0.009728069
28.75	49.75	0.010789728
29.25	49.75	0.011317096
29.75	49.75	0.010910583
30.25	49.75	0.0109922
30.75	49.75	0.011388253
31.25	49.75	0.011856694
31.75	49.75	0.012585956
32.25	49.75	0.012560364
32.75	49.75	0.012481171
33.25	49.75	0.012854615
33.75	49.75	0.013183407
34.25	49.75	0.013238357
34.75	49.75	0.013426461
35.25	49.75	0.013486256
35.75	49.75	0.013715626
36.25	49.75	0.01426379
36.75	49.75	0.014644052
37.25	49.75	0.014139133
37.75	49.75	0.014063364
38.25	49.75	0.013753427
38.75	49.75	0.014330099
39.25	49.75	0.014338904
39.75	49.75	0.014256144
-1.75	49.25	0.027895537
-1.25	49.25	0.025761429
-0.75	49.25	0.02713174
-0.25	49.25	0.027001304
0.25	49.25	0.026630743
0.75	49.25	0.027110377
